timestamp,sender,message,message_type
2024-11-15 02:11:17,用户A,你比你想象的要坚强得多。,text
2024-08-11 21:23:54,用户B,我感觉很累，有点想放弃了。,text
2024-05-24 23:00:42,用户A,我会一直支持你，无论发生什么。,text
2024-03-26 02:40:10,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-05-20 07:43:57,用户A,慢慢来，不要给自己太大压力。,text
2025-01-26 11:18:07,用户B,我不知道该怎么继续下去了。,text
2024-04-07 03:33:24,用户A,别担心，一切都会好起来的。,text
2024-10-14 16:48:39,用户B,我感觉很累，有点想放弃了。,text
2025-01-07 15:33:59,用户A,相信自己，你一定可以克服这个挑战。,text
2024-03-24 02:05:21,用户B,我好像总是做不好，很沮丧。,text
2024-07-14 08:19:34,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-12-09 14:35:43,用户B,我觉得自己好像被困住了。,text
2024-04-07 21:16:13,用户A,慢慢来，不要给自己太大压力。,text
2024-11-11 17:34:57,用户B,我不知道该怎么继续下去了。,text
2024-08-08 00:37:14,用户A,别担心，一切都会好起来的。,text
2024-05-09 22:22:22,用户B,我感觉很累，有点想放弃了。,text
2025-02-01 16:50:43,用户A,你比你想象的要坚强得多。,text
2024-04-27 20:59:50,用户B,我感觉很累，有点想放弃了。,text
2025-01-10 12:11:00,用户A,困难只是暂时的，未来会更美好。,text
2024-06-19 14:03:03,用户B,我好像总是做不好，很沮丧。,text
2024-08-29 08:19:15,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-05-24 00:33:00,用户B,我觉得自己好像什么都做不好。,text
2024-11-03 16:04:45,用户A,我会一直支持你，无论发生什么。,text
2024-11-23 20:01:32,用户B,我觉得自己好像什么都做不好。,text
2024-05-29 22:57:42,用户A,别担心，一切都会好起来的。,text
2024-10-30 00:10:23,用户B,我好像总是做不好，很沮丧。,text
2024-04-08 18:27:04,用户A,无论遇到什么困难，我都会在你身边。,text
2025-02-07 02:27:22,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-05-25 17:15:46,用户A,你比你想象的要坚强得多。,text
2024-08-03 02:30:09,用户B,我觉得自己好像什么都做不好。,text
2024-08-31 08:57:40,用户A,无论遇到什么困难，我都会在你身边。,text
2024-08-05 10:05:14,用户B,我好像总是做不好，很沮丧。,text
2024-03-20 04:50:48,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-09-15 02:35:54,用户B,我不知道该怎么继续下去了。,text
2025-01-08 18:37:22,用户A,你比你想象的要坚强得多。,text
2024-06-22 17:35:37,用户B,我感觉自己很失败，很无助。,text
2024-11-12 16:11:53,用户A,相信自己，你一定可以克服这个挑战。,text
2024-04-26 09:08:01,用户B,我好像总是做不好，很沮丧。,text
2024-10-30 16:05:04,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-12-02 06:25:22,用户B,最近工作压力很大，有点撑不住了。,text
2024-05-26 08:23:16,用户A,别担心，一切都会好起来的。,text
2024-07-23 01:01:30,用户B,我觉得自己好像被困住了。,text
2024-07-19 10:22:11,用户A,你已经做得很棒了，继续加油！,text
2024-03-31 23:28:01,用户B,我觉得自己好像什么都做不好。,text
2024-08-04 05:00:33,用户A,我会一直支持你，无论发生什么。,text
2024-05-03 08:46:02,用户B,我好像总是做不好，很沮丧。,text
2024-05-14 00:08:54,用户A,你比你想象的要坚强得多。,text
2024-10-02 01:48:57,用户B,我感觉自己很失败，很无助。,text
2024-05-07 08:30:55,用户A,无论遇到什么困难，我都会在你身边。,text
2025-02-16 17:14:43,用户B,我好像总是做不好，很沮丧。,text
2024-12-20 18:49:57,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-09-15 12:04:36,用户B,我觉得自己好像被困住了。,text
2024-12-30 04:52:24,用户A,你已经比昨天进步了很多，继续前进吧。,text
2025-02-16 10:10:21,用户B,我不知道该怎么解决这个问题。,text
2025-02-05 21:50:14,用户A,别担心，一切都会好起来的。,text
2024-05-30 09:25:22,用户B,我不知道该怎么继续下去了。,text
2024-06-29 02:38:39,用户A,你比你想象的要坚强得多。,text
2024-06-04 20:38:06,用户B,我感觉自己很失败，很无助。,text
2024-03-25 03:28:48,用户A,无论遇到什么困难，我都会在你身边。,text
2024-07-23 18:08:05,用户B,我觉得自己好像被困住了。,text
2024-11-10 02:32:20,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-06-21 22:38:12,用户B,最近工作压力很大，有点撑不住了。,text
2024-04-04 11:57:10,用户A,你已经做得很棒了，继续加油！,text
2024-12-21 08:33:29,用户B,我觉得自己好像什么都做不好。,text
2024-04-14 21:05:56,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-07-04 11:47:57,用户B,我感觉自己很失败，很无助。,text
2024-10-10 01:46:31,用户A,你比你想象的要坚强得多。,text
2024-09-24 01:52:57,用户B,最近工作压力很大，有点撑不住了。,text
2024-03-20 01:50:22,用户A,你已经做得很棒了，继续加油！,text
2025-01-10 23:21:52,用户B,我不知道该怎么面对这个挑战。,text
2024-10-01 10:20:29,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-03-24 12:13:20,用户B,我好像总是做不好，很沮丧。,text
2025-02-15 06:13:40,用户A,别担心，一切都会好起来的。,text
2024-03-30 09:24:21,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-11-14 13:05:34,用户A,每一次挫折都是成长的机会，别灰心。,text
2025-01-01 21:22:26,用户B,最近工作压力很大，有点撑不住了。,text
2024-12-27 15:42:05,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-12-13 06:01:42,用户B,我好像总是做不好，很沮丧。,text
2025-01-06 08:22:10,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-03-26 14:29:57,用户B,最近工作压力很大，有点撑不住了。,text
2025-01-22 21:41:13,用户A,相信自己，你一定可以克服这个挑战。,text
2024-07-04 22:39:07,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-07-25 19:24:55,用户A,别担心，一切都会好起来的。,text
2024-05-12 02:23:25,用户B,我不知道该怎么解决这个问题。,text
2024-04-16 09:21:39,用户A,别担心，一切都会好起来的。,text
2024-08-17 20:58:42,用户B,我不知道该怎么解决这个问题。,text
2025-01-12 07:31:59,用户A,相信自己，你一定可以克服这个挑战。,text
2024-12-30 11:27:35,用户B,我感觉自己很失败，很无助。,text
2024-04-26 23:58:10,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-06-08 08:09:33,用户B,我觉得自己好像被困住了。,text
2024-05-06 13:05:02,用户A,你已经做得很棒了，继续加油！,text
2024-12-01 07:26:51,用户B,我不知道该怎么继续下去了。,text
2024-12-08 14:12:30,用户A,无论遇到什么困难，我都会在你身边。,text
2024-07-02 05:39:08,用户B,我不知道该怎么解决这个问题。,text
2024-07-29 13:14:50,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-12-23 23:45:34,用户B,我觉得自己好像被困住了。,text
2024-10-24 21:04:45,用户A,我会一直支持你，无论发生什么。,text
2024-11-12 17:25:01,用户B,我不知道该怎么面对这个挑战。,text
2024-05-28 12:08:44,用户A,困难只是暂时的，未来会更美好。,text
2024-05-30 18:09:03,用户B,我觉得自己好像被困住了。,text
2024-05-14 08:13:21,用户A,我会一直支持你，无论发生什么。,text
2024-05-04 11:37:35,用户B,我不知道该怎么解决这个问题。,text
2024-06-03 17:22:35,用户A,相信自己，你一定可以克服这个挑战。,text
2024-11-17 21:51:24,用户B,我不知道该怎么继续下去了。,text
2024-11-11 04:40:46,用户A,慢慢来，不要给自己太大压力。,text
2024-08-21 15:22:59,用户B,我觉得自己好像被困住了。,text
2024-10-24 23:39:51,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-04-08 04:05:50,用户B,我感觉自己很失败，很无助。,text
2024-11-11 19:32:17,用户A,慢慢来，不要给自己太大压力。,text
2024-08-21 04:38:29,用户B,我不知道该怎么面对这个挑战。,text
2024-11-18 23:44:47,用户A,相信自己，你一定可以克服这个挑战。,text
2024-04-05 04:30:23,用户B,我觉得自己好像被困住了。,text
2024-05-01 10:02:24,用户A,别担心，一切都会好起来的。,text
2024-03-03 22:05:44,用户B,我觉得自己好像被困住了。,text
2025-01-07 20:54:17,用户A,无论遇到什么困难，我都会在你身边。,text
2024-11-10 06:21:06,用户B,我不知道该怎么面对这个挑战。,text
2024-04-29 02:54:19,用户A,我会一直支持你，无论发生什么。,text
2024-10-31 07:03:44,用户B,我觉得自己好像被困住了。,text
2024-06-18 19:26:55,用户A,别担心，一切都会好起来的。,text
2024-05-22 12:36:36,用户B,我不知道该怎么面对这个挑战。,text
2024-07-21 15:45:50,用户A,无论遇到什么困难，我都会在你身边。,text
2024-05-06 12:17:33,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-07-31 13:17:30,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-06-16 19:26:52,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-10-28 09:01:50,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-06-17 02:12:18,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-09-26 11:38:26,用户A,困难只是暂时的，未来会更美好。,text
2024-07-12 12:22:58,用户B,我感觉很累，有点想放弃了。,text
2024-09-26 19:57:13,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-03-08 10:03:42,用户B,我不知道该怎么继续下去了。,text
2024-05-17 08:10:45,用户A,你比你想象的要坚强得多。,text
2024-05-31 06:34:34,用户B,我好像总是做不好，很沮丧。,text
2024-06-01 08:09:33,用户A,你已经比昨天进步了很多，继续前进吧。,text
2024-11-17 23:24:02,用户B,我不知道该怎么继续下去了。,text
2024-08-14 23:53:38,用户A,慢慢来，不要给自己太大压力。,text
2024-04-13 09:22:25,用户B,我觉得自己好像什么都做不好。,text
2025-03-03 13:45:36,用户A,别担心，一切都会好起来的。,text
2024-10-19 06:19:02,用户B,我不知道该怎么面对这个挑战。,text
2024-08-06 23:50:18,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-11-10 14:19:35,用户B,我感觉很累，有点想放弃了。,text
2024-08-24 03:17:14,用户A,你已经做得很棒了，继续加油！,text
2024-06-24 13:39:06,用户B,我不知道该怎么继续下去了。,text
2024-05-28 23:07:54,用户A,相信自己，你一定可以克服这个挑战。,text
2024-08-02 22:47:11,用户B,我不知道该怎么解决这个问题。,text
2024-05-06 23:47:57,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-09-13 06:00:12,用户B,我不知道该怎么继续下去了。,text
2025-01-30 05:21:21,用户A,每一次挫折都是成长的机会，别灰心。,text
2025-01-11 13:31:29,用户B,我觉得自己好像被困住了。,text
2024-10-25 11:40:50,用户A,你已经比昨天进步了很多，继续前进吧。,text
2025-01-27 22:05:25,用户B,我觉得自己好像什么都做不好。,text
2024-03-11 01:49:19,用户A,无论遇到什么困难，我都会在你身边。,text
2024-06-20 10:13:53,用户B,我感觉很累，有点想放弃了。,text
2025-02-18 20:48:44,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-12-30 23:12:19,用户B,我不知道该怎么继续下去了。,text
2025-02-04 09:08:36,用户A,困难只是暂时的，未来会更美好。,text
2024-03-15 19:33:42,用户B,最近工作压力很大，有点撑不住了。,text
2024-05-11 08:25:31,用户A,别担心，一切都会好起来的。,text
2025-01-12 01:17:14,用户B,我不知道该怎么继续下去了。,text
2024-05-27 15:34:50,用户A,你比你想象的要坚强得多。,text
2024-11-05 01:50:46,用户B,我感觉自己很失败，很无助。,text
2024-06-02 22:01:16,用户A,别担心，一切都会好起来的。,text
2024-03-29 15:26:27,用户B,最近工作压力很大，有点撑不住了。,text
2024-09-02 08:30:31,用户A,你已经做得很棒了，继续加油！,text
2024-06-12 08:34:04,用户B,我不知道该怎么继续下去了。,text
2024-06-20 07:03:53,用户A,困难只是暂时的，未来会更美好。,text
2024-10-04 17:51:47,用户B,我觉得自己好像被困住了。,text
2024-12-31 13:59:04,用户A,无论遇到什么困难，我都会在你身边。,text
2025-02-10 15:08:12,用户B,我不知道该怎么面对这个挑战。,text
2024-07-13 18:44:12,用户A,困难只是暂时的，未来会更美好。,text
2024-06-28 12:48:43,用户B,我不知道该怎么继续下去了。,text
2024-06-01 18:12:15,用户A,困难只是暂时的，未来会更美好。,text
2024-11-29 13:35:49,用户B,我不知道该怎么面对这个挑战。,text
2024-07-01 22:19:39,用户A,你已经做得很棒了，继续加油！,text
2024-07-15 20:10:21,用户B,我不知道该怎么解决这个问题。,text
2024-03-16 01:00:43,用户A,你已经做得很棒了，继续加油！,text
2024-12-23 03:35:08,用户B,我不知道该怎么继续下去了。,text
2025-02-17 16:44:33,用户A,你已经做得很棒了，继续加油！,text
2024-05-17 23:28:28,用户B,我好像总是做不好，很沮丧。,text
2024-05-04 21:28:37,用户A,你比你想象的要坚强得多。,text
2024-07-03 17:02:48,用户B,我好像总是做不好，很沮丧。,text
2024-04-22 21:35:53,用户A,无论遇到什么困难，我都会在你身边。,text
2024-08-15 11:28:33,用户B,我觉得自己好像什么都做不好。,text
2024-06-13 03:57:12,用户A,你比你想象的要坚强得多。,text
2025-02-02 03:32:18,用户B,我不知道该怎么解决这个问题。,text
2024-07-27 03:33:56,用户A,无论遇到什么困难，我都会在你身边。,text
2024-04-17 14:29:22,用户B,我觉得自己好像被困住了。,text
2025-02-21 21:11:57,用户A,困难只是暂时的，未来会更美好。,text
2024-07-13 10:33:57,用户B,最近工作压力很大，有点撑不住了。,text
2024-08-15 10:51:09,用户A,你比你想象的要坚强得多。,text
2024-08-03 20:25:50,用户B,我感觉很累，有点想放弃了。,text
2024-10-28 14:40:12,用户A,无论遇到什么困难，我都会在你身边。,text
2025-02-25 09:35:03,用户B,我不知道该怎么面对这个挑战。,text
2025-01-26 17:13:33,用户A,无论遇到什么困难，我都会在你身边。,text
2024-12-02 17:22:11,用户B,我觉得自己好像什么都做不好。,text
2025-02-22 22:14:11,用户A,慢慢来，不要给自己太大压力。,text
2024-09-22 12:24:38,用户B,我感觉自己很失败，很无助。,text
2024-06-28 04:43:52,用户A,无论遇到什么困难，我都会在你身边。,text
2024-10-17 00:23:54,用户B,我好像总是做不好，很沮丧。,text
2024-12-03 21:43:26,用户A,无论遇到什么困难，我都会在你身边。,text
2025-01-15 08:17:34,用户B,我好像总是做不好，很沮丧。,text
2024-09-17 13:27:31,用户A,别担心，一切都会好起来的。,text
2025-01-21 14:03:29,用户B,我不知道该怎么面对这个挑战。,text
2024-11-22 03:26:11,用户A,别担心，一切都会好起来的。,text
2024-12-24 01:54:23,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-03-18 09:24:43,用户A,困难只是暂时的，未来会更美好。,text
2024-07-03 19:33:14,用户B,我感觉很迷茫，不知道该怎么办。,text
2024-04-06 00:19:52,用户A,你已经做得很棒了，继续加油！,text
2024-05-18 09:17:12,用户B,我觉得自己好像被困住了。,text
2024-07-01 17:44:28,用户A,相信自己，你一定可以克服这个挑战。,text
2024-10-21 22:27:38,用户B,我好像总是做不好，很沮丧。,text
2024-08-04 13:58:24,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-12-26 02:05:11,用户B,我觉得自己好像被困住了。,text
2024-05-01 06:51:30,用户A,每一次挫折都是成长的机会，别灰心。,text
2024-03-20 08:54:48,用户B,我感觉很迷茫，不知道该怎么办。,text
2025-01-17 02:09:31,用户A,相信自己，你一定可以克服这个挑战。,text
2024-09-01 00:41:18,用户B,我不知道该怎么解决这个问题。,text
2024-10-18 19:43:44,用户A,困难只是暂时的，未来会更美好。,text
2024-09-14 17:50:26,用户B,我感觉很累，有点想放弃了。,text
2024-10-11 18:25:31,用户A,别担心，一切都会好起来的。,text
2024-12-03 03:13:00,用户B,我感觉很迷茫，不知道该怎么办。,text
2025-02-22 04:27:32,用户A,无论遇到什么困难，我都会在你身边。,text
